Year,Age,Sex,Population
2022,0-4,male,1616586.0
2022,5-9,male,1791472.0
2022,10-14,male,1831728.0
2022,15-19,male,1681017.0
2022,20-24,male,1724069.0
2022,25-29,male,1900797.0
2022,30-34,male,1966797.0
2022,35-39,male,1874984.0
2022,40-44,male,1807515.0
2022,45-49,male,1711903.0
2022,50-54,male,1894173.0
2022,55-59,male,1899352.0
2022,60-64,male,1668149.0
2022,65-69,male,1392992.0
2022,70-74,male,1288895.0
2022,75-79,male,1087002.0
2022,80-84,male,653437.0
2022,85-89,male,382231.0
2022,90-94,male,149531.0
2022,95-99,male,32409.999999999996
2022,0-4,female,1539989.0
2022,5-9,female,1703291.0
2022,10-14,female,1744902.0
2022,15-19,female,1590329.0
2022,20-24,female,1624869.0
2022,25-29,female,1806336.0
2022,30-34,female,1931856.0
2022,35-39,female,1901747.0
2022,40-44,female,1840111.0
2022,45-49,female,1738246.0
2022,50-54,female,1945983.0
2022,55-59,female,1963994.0
2022,60-64,female,1734885.0
2022,65-69,female,1478659.0
2022,70-74,female,1415794.0
2022,75-79,female,1236155.0
2022,80-84,female,817933.0
2022,85-89,female,548588.0
2022,90-94,female,269517.0
2022,95-99,female,78878.0
2022,0-4,persons,3156575.0
2022,5-9,persons,3494763.0
2022,10-14,persons,3576630.0
2022,15-19,persons,3271346.0
2022,20-24,persons,3348938.0
2022,25-29,persons,3707133.0
2022,30-34,persons,3898653.0
2022,35-39,persons,3776731.0
2022,40-44,persons,3647626.0
2022,45-49,persons,3450149.0
2022,50-54,persons,3840156.0
2022,55-59,persons,3863346.0
2022,60-64,persons,3403034.0
2022,65-69,persons,2871651.0
2022,70-74,persons,2704689.0
2022,75-79,persons,2323157.0
2022,80-84,persons,1471370.0
2022,85-89,persons,930819.0
2022,90-94,persons,419048.0
2022,95-99,persons,111288.0
2023,0-4,male,1601888.0
2023,5-9,male,1769504.0
2023,10-14,male,1844843.0
2023,15-19,male,1734211.0
2023,20-24,male,1705836.0
2023,25-29,male,1888732.0
2023,30-34,male,1965640.0
2023,35-39,male,1891327.0
2023,40-44,male,1840546.0
2023,45-49,male,1686963.0
2023,50-54,male,1871162.0
2023,55-59,male,1902985.0
2023,60-64,male,1712477.0
2023,65-69,male,1423440.0
2023,70-74,male,1260928.0
2023,75-79,male,1139394.0
2023,80-84,male,676516.0
2023,85-89,male,396295.0
2023,90-94,male,153799.0
2023,95-99,male,33591.0
2023,0-4,female,1527314.0
2023,5-9,female,1682447.0
2023,10-14,female,1756562.0
2023,15-19,female,1641377.0
2023,20-24,female,1606048.0
2023,25-29,female,1789037.0
2023,30-34,female,1917667.0
2023,35-39,female,1913961.0
2023,40-44,female,1881596.0
2023,45-49,female,1711031.0
2023,50-54,female,1919211.0
2023,55-59,female,1969119.0
2023,60-64,female,1784538.0
2023,65-69,female,1510378.0
2023,70-74,female,1383793.0
2023,75-79,female,1294007.0
2023,80-84,female,841955.0
2023,85-89,female,562084.0
2023,90-94,female,271487.0
2023,95-99,female,78607.0
2023,0-4,persons,3129202.0
2023,5-9,persons,3451951.0
2023,10-14,persons,3601405.0
2023,15-19,persons,3375588.0
2023,20-24,persons,3311884.0
2023,25-29,persons,3677769.0
2023,30-34,persons,3883307.0
2023,35-39,persons,3805288.0
2023,40-44,persons,3722142.0
2023,45-49,persons,3397994.0
2023,50-54,persons,3790373.0
2023,55-59,persons,3872104.0
2023,60-64,persons,3497015.0
2023,65-69,persons,2933818.0
2023,70-74,persons,2644721.0
2023,75-79,persons,2433401.0
2023,80-84,persons,1518471.0
2023,85-89,persons,958379.0
2023,90-94,persons,425286.0
2023,95-99,persons,112198.0
2024,0-4,male,1598494.0
2024,5-9,male,1742118.0
2024,10-14,male,1853059.0
2024,15-19,male,1775111.0
2024,20-24,male,1698012.0
2024,25-29,male,1871775.0
2024,30-34,male,1966896.0
2024,35-39,male,1908246.0
2024,40-44,male,1848824.0
2024,45-49,male,1699526.0
2024,50-54,male,1833186.0
2024,55-59,male,1899139.0
2024,60-64,male,1758775.0
2024,65-69,male,1457716.0
2024,70-74,male,1250930.0
2024,75-79,male,1162410.0
2024,80-84,male,709937.0
2024,85-89,male,408958.0
2024,90-94,male,158304.0
2024,95-99,male,34771.0
2024,0-4,female,1523999.0
2024,5-9,female,1657250.0
2024,10-14,female,1763524.0
2024,15-19,female,1680429.0
2024,20-24,female,1598002.0
2024,25-29,female,1770860.0
2024,30-34,female,1906839.0
2024,35-39,female,1923464.0
2024,40-44,female,1894738.0
2024,45-49,female,1722865.0
2024,50-54,female,1877751.0
2024,55-59,female,1966311.0
2024,60-64,female,1835864.0
2024,65-69,female,1544809.0
2024,70-74,female,1373942.0
2024,75-79,female,1321025.0
2024,80-84,female,876092.0
2024,85-89,female,575092.0
2024,90-94,female,273222.0
2024,95-99,female,79297.0
2024,0-4,persons,3122493.0
2024,5-9,persons,3399368.0
2024,10-14,persons,3616583.0
2024,15-19,persons,3455540.0
2024,20-24,persons,3296014.0
2024,25-29,persons,3642635.0
2024,30-34,persons,3873735.0
2024,35-39,persons,3831710.0
2024,40-44,persons,3743562.0
2024,45-49,persons,3422391.0
2024,50-54,persons,3710937.0
2024,55-59,persons,3865450.0
2024,60-64,persons,3594639.0
2024,65-69,persons,3002525.0
2024,70-74,persons,2624872.0
2024,75-79,persons,2483435.0
2024,80-84,persons,1586029.0
2024,85-89,persons,984050.0
2024,90-94,persons,431526.0
2024,95-99,persons,114068.0
2025,0-4,male,1593288.0
2025,5-9,male,1716525.0
2025,10-14,male,1853741.0
2025,15-19,male,1815589.0
2025,20-24,male,1704488.0
2025,25-29,male,1853578.0
2025,30-34,male,1950422.0
2025,35-39,male,1922340.0
2025,40-44,male,1854833.0
2025,45-49,male,1730311.0
2025,50-54,male,1798135.0
2025,55-59,male,1884553.0
2025,60-64,male,1800791.0
2025,65-69,male,1499187.0
2025,70-74,male,1249553.0
2025,75-79,male,1177110.0
2025,80-84,male,741587.0
2025,85-89,male,416743.0
2025,90-94,male,164248.0
2025,95-99,male,36404.0
2025,0-4,female,1518989.0
2025,5-9,female,1634324.0
2025,10-14,female,1762498.0
2025,15-19,female,1719267.0
2025,20-24,female,1605430.0
2025,25-29,female,1750059.0
2025,30-34,female,1886473.0
2025,35-39,female,1926456.0
2025,40-44,female,1897972.0
2025,45-49,female,1757034.0
2025,50-54,female,1839264.0
2025,55-59,female,1950637.0
2025,60-64,female,1883888.0
2025,65-69,female,1588639.0
2025,70-74,female,1369268.0
2025,75-79,female,1341160.0
2025,80-84,female,909586.0
2025,85-89,female,582350.0
2025,90-94,female,277125.0
2025,95-99,female,81001.0
2025,0-4,persons,3112277.0
2025,5-9,persons,3350849.0
2025,10-14,persons,3616239.0
2025,15-19,persons,3534856.0
2025,20-24,persons,3309918.0
2025,25-29,persons,3603637.0
2025,30-34,persons,3836895.0
2025,35-39,persons,3848796.0
2025,40-44,persons,3752805.0
2025,45-49,persons,3487345.0
2025,50-54,persons,3637399.0
2025,55-59,persons,3835190.0
2025,60-64,persons,3684679.0
2025,65-69,persons,3087826.0
2025,70-74,persons,2618821.0
2025,75-79,persons,2518270.0
2025,80-84,persons,1651173.0
2025,85-89,persons,999093.0
2025,90-94,persons,441373.0
2025,95-99,persons,117405.0
2026,0-4,male,1589749.0
2026,5-9,male,1686725.0
2026,10-14,male,1848987.0
2026,15-19,male,1848640.0
2026,20-24,male,1735084.0
2026,25-29,male,1823509.0
2026,30-34,male,1930031.0
2026,35-39,male,1943218.0
2026,40-44,male,1861854.0
2026,45-49,male,1766366.0
2026,50-54,male,1748467.0
2026,55-59,male,1880817.0
2026,60-64,male,1827318.0
2026,65-69,male,1544104.0
2026,70-74,male,1263621.0
2026,75-79,male,1181462.0
2026,80-84,male,781906.0
2026,85-89,male,416545.0
2026,90-94,male,170345.0
2026,95-99,male,38189.0
2026,0-4,female,1515575.0
2026,5-9,female,1607018.0
2026,10-14,female,1757066.0
2026,15-19,female,1750871.0
2026,20-24,female,1632596.0
2026,25-29,female,1724532.0
2026,30-34,female,1857826.0
2026,35-39,female,1936548.0
2026,40-44,female,1901717.0
2026,45-49,female,1797242.0
2026,50-54,female,1784904.0
2026,55-59,female,1946484.0
2026,60-64,female,1916501.0
2026,65-69,female,1637368.0
2026,70-74,female,1381272.0
2026,75-79,female,1348378.0
2026,80-84,female,953965.0
2026,85-89,female,579818.0
2026,90-94,female,282447.0
2026,95-99,female,82673.0
2026,0-4,persons,3105324.0
2026,5-9,persons,3293743.0
2026,10-14,persons,3606053.0
2026,15-19,persons,3599511.0
2026,20-24,persons,3367680.0
2026,25-29,persons,3548041.0
2026,30-34,persons,3787857.0
2026,35-39,persons,3879766.0
2026,40-44,persons,3763571.0
2026,45-49,persons,3563608.0
2026,50-54,persons,3533371.0
2026,55-59,persons,3827301.0
2026,60-64,persons,3743819.0
2026,65-69,persons,3181472.0
2026,70-74,persons,2644893.0
2026,75-79,persons,2529840.0
2026,80-84,persons,1735871.0
2026,85-89,persons,996363.0
2026,90-94,persons,452792.0
2026,95-99,persons,120862.0
2027,0-4,male,1588201.0
2027,5-9,male,1663039.0
2027,10-14,male,1827173.0
2027,15-19,male,1881750.0
2027,20-24,male,1781076.0
2027,25-29,male,1788440.0
2027,30-34,male,1918577.0
2027,35-39,male,1961260.0
2027,40-44,male,1865017.0
2027,45-49,male,1803150.0
2027,50-54,male,1703541.0
2027,55-59,male,1866127.0
2027,60-64,male,1844703.0
2027,65-69,male,1591215.0
2027,70-74,male,1289208.0
2027,75-79,male,1129081.0
2027,80-84,male,863411.0
2027,85-89,male,424779.0
2027,90-94,male,177127.0
2027,95-99,male,39882.0
2027,0-4,female,1514064.0
2027,5-9,female,1585348.0
2027,10-14,female,1735159.0
2027,15-19,female,1784537.0
2027,20-24,female,1675505.0
2027,25-29,female,1689821.0
2027,30-34,female,1833721.0
2027,35-39,female,1941621.0
2027,40-44,female,1907320.0
2027,45-49,female,1843277.0
2027,50-54,female,1737669.0
2027,55-59,female,1930646.0
2027,60-64,female,1934413.0
2027,65-69,female,1687977.0
2027,70-74,female,1406597.0
2027,75-79,female,1290976.0
2027,80-84,female,1045550.0
2027,85-89,female,587841.0
2027,90-94,female,289311.0
2027,95-99,female,84006.0
2027,0-4,persons,3102265.0
2027,5-9,persons,3248387.0
2027,10-14,persons,3562332.0
2027,15-19,persons,3666287.0
2027,20-24,persons,3456581.0
2027,25-29,persons,3478261.0
2027,30-34,persons,3752298.0
2027,35-39,persons,3902881.0
2027,40-44,persons,3772337.0
2027,45-49,persons,3646427.0
2027,50-54,persons,3441210.0
2027,55-59,persons,3796773.0
2027,60-64,persons,3779116.0
2027,65-69,persons,3279192.0
2027,70-74,persons,2695805.0
2027,75-79,persons,2420057.0
2027,80-84,persons,1908961.0
2027,85-89,persons,1012620.0
2027,90-94,persons,466438.0
2027,95-99,persons,123888.0
2028,0-4,male,1587814.0
2028,5-9,male,1647574.0
2028,10-14,male,1804697.0
2028,15-19,male,1894287.0
2028,20-24,male,1832761.0
2028,25-29,male,1767891.0
2028,30-34,male,1905119.0
2028,35-39,male,1959332.0
2028,40-44,male,1880832.0
2028,45-49,male,1835450.0
2028,50-54,male,1678887.0
2028,55-59,male,1843763.0
2028,60-64,male,1848705.0
2028,65-69,male,1634175.0
2028,70-74,male,1318496.0
2028,75-79,male,1106958.0
2028,80-84,male,907046.0
2028,85-89,male,443056.0
2028,90-94,male,184827.0
2028,95-99,male,41288.0
2028,0-4,female,1513669.0
2028,5-9,female,1571915.0
2028,10-14,female,1713855.0
2028,15-19,female,1795697.0
2028,20-24,female,1725213.0
2028,25-29,female,1668765.0
2028,30-34,female,1815168.0
2028,35-39,female,1926757.0
2028,40-44,female,1919026.0
2028,45-49,female,1884178.0
2028,50-54,female,1710634.0
2028,55-59,female,1904314.0
2028,60-64,female,1939620.0
2028,65-69,female,1736416.0
2028,70-74,female,1437424.0
2028,75-79,female,1263522.0
2028,80-84,female,1095912.0
2028,85-89,female,608170.0
2028,90-94,female,297918.0
2028,95-99,female,84800.0
2028,0-4,persons,3101483.0
2028,5-9,persons,3219489.0
2028,10-14,persons,3518552.0
2028,15-19,persons,3689984.0
2028,20-24,persons,3557974.0
2028,25-29,persons,3436656.0
2028,30-34,persons,3720287.0
2028,35-39,persons,3886089.0
2028,40-44,persons,3799858.0
2028,45-49,persons,3719628.0
2028,50-54,persons,3389521.0
2028,55-59,persons,3748077.0
2028,60-64,persons,3788325.0
2028,65-69,persons,3370591.0
2028,70-74,persons,2755920.0
2028,75-79,persons,2370480.0
2028,80-84,persons,2002958.0
2028,85-89,persons,1051226.0
2028,90-94,persons,482745.0
2028,95-99,persons,126088.0
2029,0-4,male,1587881.0
2029,5-9,male,1643803.0
2029,10-14,male,1777079.0
2029,15-19,male,1902252.0
2029,20-24,male,1873016.0
2029,25-29,male,1758918.0
2029,30-34,male,1887508.0
2029,35-39,male,1960255.0
2029,40-44,male,1897467.0
2029,45-49,male,1843515.0
2029,50-54,male,1691405.0
2029,55-59,male,1806865.0
2029,60-64,male,1845633.0
2029,65-69,male,1679098.0
2029,70-74,male,1351390.0
2029,75-79,male,1100221.0
2029,80-84,male,926704.0
2029,85-89,male,468398.0
2029,90-94,male,191635.0
2029,95-99,male,42815.0
2029,0-4,female,1513707.0
2029,5-9,female,1568234.0
2029,10-14,female,1688445.0
2029,15-19,female,1802430.0
2029,20-24,female,1763691.0
2029,25-29,female,1659593.0
2029,30-34,female,1796383.0
2029,35-39,female,1915634.0
2029,40-44,female,1928278.0
2029,45-49,female,1897129.0
2029,50-54,female,1722453.0
2029,55-59,female,1863627.0
2029,60-64,female,1937236.0
2029,65-69,female,1786578.0
2029,70-74,female,1470916.0
2029,75-79,female,1256060.0
2029,80-84,female,1119521.0
2029,85-89,female,636026.0
2029,90-94,female,305907.0
2029,95-99,female,85767.0
2029,0-4,persons,3101588.0
2029,5-9,persons,3212037.0
2029,10-14,persons,3465524.0
2029,15-19,persons,3704682.0
2029,20-24,persons,3636707.0
2029,25-29,persons,3418511.0
2029,30-34,persons,3683891.0
2029,35-39,persons,3875889.0
2029,40-44,persons,3825745.0
2029,45-49,persons,3740644.0
2029,50-54,persons,3413858.0
2029,55-59,persons,3670492.0
2029,60-64,persons,3782869.0
2029,65-69,persons,3465676.0
2029,70-74,persons,2822306.0
2029,75-79,persons,2356281.0
2029,80-84,persons,2046225.0
2029,85-89,persons,1104424.0
2029,90-94,persons,497542.0
2029,95-99,persons,128582.0
2030,0-4,male,1588833.0
2030,5-9,male,1638631.0
2030,10-14,male,1751531.0
2030,15-19,male,1902957.0
2030,20-24,male,1913530.0
2030,25-29,male,1765414.0
2030,30-34,male,1869434.0
2030,35-39,male,1943967.0
2030,40-44,male,1911572.0
2030,45-49,male,1849610.0
2030,50-54,male,1722058.0
2030,55-59,male,1772952.0
2030,60-64,male,1832239.0
2030,65-69,male,1719997.0
2030,70-74,male,1390918.0
2030,75-79,male,1100766.0
2030,80-84,male,938751.0
2030,85-89,male,491537.0
2030,90-94,male,196097.0
2030,95-99,male,44926.0
2030,0-4,female,1514593.0
2030,5-9,female,1563242.0
2030,10-14,female,1665558.0
2030,15-19,female,1801429.0
2030,20-24,female,1802547.0
2030,25-29,female,1667020.0
2030,30-34,female,1775645.0
2030,35-39,female,1895377.0
2030,40-44,female,1931311.0
2030,45-49,female,1900444.0
2030,50-54,female,1756560.0
2030,55-59,female,1825972.0
2030,60-64,female,1922365.0
2030,65-69,female,1833638.0
2030,70-74,female,1513296.0
2030,75-79,female,1253172.0
2030,80-84,female,1136479.0
2030,85-89,female,662321.0
2030,90-94,female,310693.0
2030,95-99,female,87829.0
2030,0-4,persons,3103426.0
2030,5-9,persons,3201873.0
2030,10-14,persons,3417089.0
2030,15-19,persons,3704386.0
2030,20-24,persons,3716077.0
2030,25-29,persons,3432434.0
2030,30-34,persons,3645079.0
2030,35-39,persons,3839344.0
2030,40-44,persons,3842883.0
2030,45-49,persons,3750054.0
2030,50-54,persons,3478618.0
2030,55-59,persons,3598924.0
2030,60-64,persons,3754604.0
2030,65-69,persons,3553635.0
2030,70-74,persons,2904214.0
2030,75-79,persons,2353938.0
2030,80-84,persons,2075230.0
2030,85-89,persons,1153858.0
2030,90-94,persons,506790.0
2030,95-99,persons,132755.0
2031,0-4,male,1591026.0
2031,5-9,male,1635117.0
2031,10-14,male,1721776.0
2031,15-19,male,1898223.0
2031,20-24,male,1946614.0
2031,25-29,male,1796049.0
2031,30-34,male,1839508.0
2031,35-39,male,1923801.0
2031,40-44,male,1932424.0
2031,45-49,male,1856715.0
2031,50-54,male,1757867.0
2031,55-59,male,1724759.0
2031,60-64,male,1829417.0
2031,65-69,male,1746181.0
2031,70-74,male,1433822.0
2031,75-79,male,1114877.0
2031,80-84,male,942168.0
2031,85-89,male,519164.0
2031,90-94,male,196383.0
2031,95-99,male,47090.0
2031,0-4,female,1516665.0
2031,5-9,female,1559844.0
2031,10-14,female,1638285.0
2031,15-19,female,1796015.0
2031,20-24,female,1834175.0
2031,25-29,female,1694241.0
2031,30-34,female,1750177.0
2031,35-39,female,1866894.0
2031,40-44,female,1941413.0
2031,45-49,female,1904273.0
2031,50-54,female,1796606.0
2031,55-59,female,1772707.0
2031,60-64,female,1918829.0
2031,65-69,female,1865790.0
2031,70-74,female,1560426.0
2031,75-79,female,1265463.0
2031,80-84,female,1142046.0
2031,85-89,female,695054.0
2031,90-94,female,309677.0
2031,95-99,female,90383.0
2031,0-4,persons,3107691.0
2031,5-9,persons,3194961.0
2031,10-14,persons,3360061.0
2031,15-19,persons,3694238.0
2031,20-24,persons,3780789.0
2031,25-29,persons,3490290.0
2031,30-34,persons,3589685.0
2031,35-39,persons,3790695.0
2031,40-44,persons,3873837.0
2031,45-49,persons,3760988.0
2031,50-54,persons,3554473.0
2031,55-59,persons,3497466.0
2031,60-64,persons,3748246.0
2031,65-69,persons,3611971.0
2031,70-74,persons,2994248.0
2031,75-79,persons,2380340.0
2031,80-84,persons,2084214.0
2031,85-89,persons,1214218.0
2031,90-94,persons,506060.0
2031,95-99,persons,137473.0
2032,0-4,male,1594852.0
2032,5-9,male,1633584.0
2032,10-14,male,1698127.0
2032,15-19,male,1876468.0
2032,20-24,male,1979723.0
2032,25-29,male,1842105.0
2032,30-34,male,1804592.0
2032,35-39,male,1912539.0
2032,40-44,male,1950416.0
2032,45-49,male,1859975.0
2032,50-54,male,1794346.0
2032,55-59,male,1681218.0
2032,60-64,male,1815928.0
2032,65-69,male,1763730.0
2032,70-74,male,1478864.0
2032,75-79,male,1139082.0
2032,80-84,male,903844.0
2032,85-89,male,577552.0
2032,90-94,male,201786.0
2032,95-99,male,49430.0
2032,0-4,female,1520291.0
2032,5-9,female,1558352.0
2032,10-14,female,1616645.0
2032,15-19,female,1774169.0
2032,20-24,female,1867852.0
2032,25-29,female,1737241.0
2032,30-34,female,1715547.0
2032,35-39,female,1842961.0
2032,40-44,female,1946509.0
2032,45-49,female,1909954.0
2032,50-54,female,1842377.0
2032,55-59,female,1726461.0
2032,60-64,female,1903782.0
2032,65-69,female,1883739.0
2032,70-74,female,1609441.0
2032,75-79,female,1289942.0
2032,80-84,female,1096301.0
2032,85-89,female,765789.0
2032,90-94,female,315719.0
2032,95-99,female,93351.0
2032,0-4,persons,3115143.0
2032,5-9,persons,3191936.0
2032,10-14,persons,3314772.0
2032,15-19,persons,3650637.0
2032,20-24,persons,3847575.0
2032,25-29,persons,3579346.0
2032,30-34,persons,3520139.0
2032,35-39,persons,3755500.0
2032,40-44,persons,3896925.0
2032,45-49,persons,3769929.0
2032,50-54,persons,3636723.0
2032,55-59,persons,3407679.0
2032,60-64,persons,3719710.0
2032,65-69,persons,3647469.0
2032,70-74,persons,3088305.0
2032,75-79,persons,2429024.0
2032,80-84,persons,2000145.0
2032,85-89,persons,1343341.0
2032,90-94,persons,517505.0
2032,95-99,persons,142781.0
2033,0-4,male,1600626.0
2033,5-9,male,1633221.0
2033,10-14,male,1682681.0
2033,15-19,male,1854049.0
2033,20-24,male,1992301.0
2033,25-29,male,1893867.0
2033,30-34,male,1784163.0
2033,35-39,male,1899257.0
2033,40-44,male,1948597.0
2033,45-49,male,1875783.0
2033,50-54,male,1826387.0
2033,55-59,male,1657550.0
2033,60-64,male,1794891.0
2033,65-69,male,1768495.0
2033,70-74,male,1520127.0
2033,75-79,male,1166849.0
2033,80-84,male,889344.0
2033,85-89,male,608709.0
2033,90-94,male,212954.0
2033,95-99,male,51976.0
2033,0-4,female,1525778.0
2033,5-9,female,1557975.0
2033,10-14,female,1603231.0
2033,15-19,female,1752911.0
2033,20-24,female,1879064.0
2033,25-29,female,1787056.0
2033,30-34,female,1694557.0
2033,35-39,female,1824547.0
2033,40-44,female,1931758.0
2033,45-49,female,1921698.0
2033,50-54,female,1883036.0
2033,55-59,female,1700137.0
2033,60-64,female,1878415.0
2033,65-69,female,1889400.0
2033,70-74,female,1656456.0
2033,75-79,female,1319636.0
2033,80-84,female,1075692.0
2033,85-89,female,804471.0
2033,90-94,female,329619.0
2033,95-99,female,96749.0
2033,0-4,persons,3126404.0
2033,5-9,persons,3191196.0
2033,10-14,persons,3285912.0
2033,15-19,persons,3606960.0
2033,20-24,persons,3871365.0
2033,25-29,persons,3680923.0
2033,30-34,persons,3478720.0
2033,35-39,persons,3723804.0
2033,40-44,persons,3880355.0
2033,45-49,persons,3797481.0
2033,50-54,persons,3709423.0
2033,55-59,persons,3357687.0
2033,60-64,persons,3673306.0
2033,65-69,persons,3657895.0
2033,70-74,persons,3176583.0
2033,75-79,persons,2486485.0
2033,80-84,persons,1965036.0
2033,85-89,persons,1413180.0
2033,90-94,persons,542573.0
2033,95-99,persons,148725.0
2034,0-4,male,1608260.0
2034,5-9,male,1633304.0
2034,10-14,male,1678927.0
2034,15-19,male,1826486.0
2034,20-24,male,2000311.0
2034,25-29,male,1934221.0
2034,30-34,male,1775295.0
2034,35-39,male,1881828.0
2034,40-44,male,1949632.0
2034,45-49,male,1892379.0
2034,50-54,male,1834550.0
2034,55-59,male,1670347.0
2034,60-64,male,1759711.0
2034,65-69,male,1766586.0
2034,70-74,male,1563180.0
2034,75-79,male,1197736.0
2034,80-84,male,886724.0
2034,85-89,male,622896.0
2034,90-94,male,227672.0
2034,95-99,male,54186.0
2034,0-4,female,1533044.0
2034,5-9,female,1558027.0
2034,10-14,female,1599567.0
2034,15-19,female,1727546.0
2034,20-24,female,1885854.0
2034,25-29,female,1825654.0
2034,30-34,female,1685462.0
2034,35-39,female,1805889.0
2034,40-44,female,1920747.0
2034,45-49,female,1930993.0
2034,50-54,female,1896012.0
2034,55-59,female,1712169.0
2034,60-64,female,1838974.0
2034,65-69,female,1887766.0
2034,70-74,female,1705102.0
2034,75-79,female,1351791.0
2034,80-84,female,1071759.0
2034,85-89,female,822430.0
2034,90-94,female,347714.0
2034,95-99,female,99800.0
2034,0-4,persons,3141304.0
2034,5-9,persons,3191331.0
2034,10-14,persons,3278494.0
2034,15-19,persons,3554032.0
2034,20-24,persons,3886165.0
2034,25-29,persons,3759875.0
2034,30-34,persons,3460757.0
2034,35-39,persons,3687717.0
2034,40-44,persons,3870379.0
2034,45-49,persons,3823372.0
2034,50-54,persons,3730562.0
2034,55-59,persons,3382516.0
2034,60-64,persons,3598685.0
2034,65-69,persons,3654352.0
2034,70-74,persons,3268282.0
2034,75-79,persons,2549527.0
2034,80-84,persons,1958483.0
2034,85-89,persons,1445326.0
2034,90-94,persons,575386.0
2034,95-99,persons,153986.0
2035,0-4,male,1617642.0
